Skull Rock Nature Trail	Joshua Tree National Park	California	2735.878	1	loop	 kid-friendly	 views	 wild-flowers
Clouds Rest Trail from Yosemite Valley	Yosemite National Park	California	28968.12	5	out and back	 forest	 views	 wild-flowers
General Grant Loop Trail	Kings Canyon National Park	California	804.67	1	loop	 dogs-no	 forest	 kid-friendly
El Capitan Trail (historical)	Yosemite National Park	California	21726.09	5	out and back	 forest	 views	 wild-flowers
Alta Peak Trail	Sequoia National Park	California	23979.166	7	out and back	 forest	 views	 wild-flowers
Mineral King to Eagle Lake Trail	Sequoia National Park	California	10460.71	3	out and back	 forest	 lake	 views
Big Trees Trail	Sequoia National Park	California	2092.142	1	loop	 dogs-no	 forest	 kid-friendly
Giant Forest Loop Trail	Sequoia National Park	California	11265.38	1	loop	 forest	 kid-friendly	
Wapama Falls Trail	Yosemite National Park	California	7402.964	3	out and back	 forest	 historic-site	 lake
Mesquite Flat Sand Dunes Trail	Death Valley National Park	California	4506.152	1	out and back	 kid-friendly	 views	 wild-flowers
Cholla Cactus Garden Nature Trail	Joshua Tree National Park	California	321.868	1	loop	 kid-friendly	 views	 wild-flowers
Kings Creek Falls Trail	Lassen Volcanic National Park	California	4345.218	3	out and back	 forest	 views	 waterfall
Yosemite Point	Yosemite National Park	California	13679.39	5	out and back	 forest	 views	 waterfall
Tuolumne Grove Trail	Yosemite National Park	California	5149.888	3	out and back	 forest	 kid-friendly	 views
Crystal Cave Trail	Sequoia National Park	California	1287.472	3	out and back	 dogs-no	 forest	 kid-friendly
Lady Bird Johnson Grove Trail	Redwood National Park	California	2092.142	1	loop	 forest	 kid-friendly	 wild-flowers
Heather Lake via Watchtower Trail	Sequoia National Park	California	13035.654	3	out and back	 forest	 lake	 views
Cinder Cone Nature Trail	Lassen Volcanic National Park	California	7724.832	5	loop	 forest	 lake	 views
Mount Dana Summit Trail	Yosemite National Park	California	11265.38	5	out and back	 forest	 lake	 views
Zumwalt Meadow And Roaring River Falls	Kings Canyon National Park	California	6437.36	1	loop	 forest	 kid-friendly	 river
Old Pinnacles Trail Loop	Pinnacles National Park	California	15288.73	3	loop	 views	 wild-flowers	 wildlife
Willow Hole Trail	Joshua Tree National Park	California	10943.512	3	out and back	 views	 wild-flowers	
High Sierra Trail: Crescent Meadow to Whitney Portal	Sequoia National Park	California	94951.06	5	point to point	 forest	 lake	 hot-springs
Paradise Valley Trail	Kings Canyon National Park	California	27519.714	3	out and back	 forest	 river	 views
Mount Hoffman Trail	Yosemite National Park	California	9012.304	5	out and back	 forest	 lake	 views
Twin Lakes Trail	Sequoia National Park	California	21082.354	5	out and back	 forest	 lake	 views
Tenaya Lake Trail	Yosemite National Park	California	5471.756	1	out and back	 dogs-no	 forest	 lake
Brokeoff Mountain Trail	Lassen Volcanic National Park	California	12230.984	5	out and back	 forest	 lake	 views
Zabriskie Point	Death Valley National Park	California	643.736	1	out and back	 kid-friendly	 views	 wildlife
Mastodon Peak Loop Trail	Joshua Tree National Park	California	3862.416	1	loop	 kid-friendly	 views	 wild-flowers
Redwood Canyon Sugar Bowl Trail	Kings Canyon National Park	California	17541.806	3	loop	 forest	 river	 views
Crescent and Log Meadows Trail	Sequoia National Park	California	2896.812	1	loop	 forest	 kid-friendly	 views
Bear Gulch Day Use Area to Reservoir via Rim Trail	Pinnacles National Park	California	2896.812	3	loop	 dogs-no	 forest	 lake
Split Rock Loop Trail	Joshua Tree National Park	California	3057.746	1	loop	 kid-friendly	 views	 wild-flowers
Sentinel Meadow Cooks Meadow Loop Trail	Yosemite National Park	California	3540.548	1	loop	 forest	 kid-friendly	 strollers
Black Rock Canyon to Panorama Loop Trail	Joshua Tree National Park	California	10299.776	3	loop	 kid-friendly	 views	 wild-flowers
Mineral King to Little Five Lakes Trail	Sequoia National Park	California	44578.718	5	loop	 forest	 lake	 river
Illilouette Falls Trail	Yosemite National Park	California	7885.766	3	out and back	 forest	 river	 views
Dantes View Trail	Death Valley National Park	California	2574.944	1	out and back	 kid-friendly	 views	 wildlife
Big Baldy Ridge Trail	Sequoia National Park	California	8851.37	3	loop	 forest	 views	 wild-flowers
Tuolumne Meadows to Glen Aulin High Sierra Camp	Yosemite National Park	California	19473.014	3	out and back	 forest	 lake	 river
Telescope Peak Trail	Death Valley National Park	California	19312.08	5	out and back	 forest	 views	 wild-flowers
Mount Langley	Sequoia National Park	California	33796.14	5	out and back	 forest	 lake	 river
Hetch Hetchy Trail to Rancheria Falls	Yosemite National Park	California	18185.542	5	out and back	 forest	 lake	 views
Valley Floor Loop Trail	Yosemite National Park	California	32347.734	1	loop	 forest	 lake	 kid-friendly
Golden Canyon Trail to Red Cathedral	Death Valley National Park	California	4667.086	3	out and back	 dogs-no	 kid-friendly	 views
Lembert Dome Loop	Yosemite National Park	California	5954.558	3	loop	 views		
Little Baldy Trail	Sequoia National Park	California	5310.822	3	out and back	 forest	 views	 wild-flowers
Inspiration Point Trail	Yosemite National Park	California	3701.482	3	out and back	 forest	 kid-friendly	 views
High Peaks Trail	Pinnacles National Park	California	10138.842	7	loop	 views	 wild-flowers	 wildlife
Mirror Lake from Shuttle Stop 17	Yosemite National Park	California	3701.482	1	loop	 lake	 partially-paved	 views
Ten Lakes Trail	Yosemite National Park	California	19955.816	5	out and back	 forest	 lake	 views
Hanging Rock Trail	Sequoia National Park	California	804.67	1	out and back	 forest	 kid-friendly	 views
Mill Creek Falls Trail	Lassen Volcanic National Park	California	6115.492	3	out and back	 kid-friendly	 river	 views
Olmsted Point Nature Trail	Yosemite National Park	California	643.736	1	out and back	 forest	 kid-friendly	 views
Golden Canyon and Gower Gulch Loop via Zabriskie Point	Death Valley National Park	California	9334.172	3	loop	 views		
Manzanita Lake Loop	Lassen Volcanic National Park	California	3057.746	1	loop	 forest	 lake	 kid-friendly
High Sierra Trail to Hamilton Lakes	Sequoia National Park	California	46027.124	5	out and back	 forest	 lake	 river
Sugar Bowl - Redwood Creek Loop	Kings Canyon National Park	California	10460.71	3	loop	 forest	 lake	 river
Hart Tree and  Fallen Goliath and  Redwood Creek Loop	Kings Canyon National Park	California	11426.314	3	loop	 forest	 river	 views
Devils Kitchen Trail	Lassen Volcanic National Park	California	7402.964	3	out and back	 forest	 kid-friendly	 hot-springs
Mosaic Canyon Trail	Death Valley National Park	California	5632.69	1	out and back	 kid-friendly	 wildlife	
High Peaks & Balconies Cave Loop Trail	Pinnacles National Park	California	12713.786	3	loop	 forest	 views	 wild-flowers
Boy Scout Trail To Willow Hole Extended Route	Joshua Tree National Park	California	28324.384	3	out and back	 views	 wild-flowers	 wildlife
Moses Spring Trail to Bear Gulch Reservoir	Pinnacles National Park	California	1770.274	3	out and back	 lake	 kid-friendly	 views
Old Pinnacles Trail to Balconies	Pinnacles National Park	California	8207.634	3	loop	 dogs-no		
Zumwalt Meadow Loop Trail	Kings Canyon National Park	California	2414.01	1	loop	 forest	 river	 views
Mirror Lake Paved Trail	Yosemite National Park	California	2574.944	1	out and back	 dogs-leash	 forest	 lake
Potato Harbor Trail	Channel Islands National Park	California	7885.766	1	loop	 dogs-no	 kid-friendly	 views
Muir Grove Trail	Sequoia National Park	California	5954.558	3	out and back	 forest	 river	 views
Monarch Lakes Trail	Sequoia National Park	California	13518.456	5	out and back	 forest	 lake	 views
The Maze Loop	Joshua Tree National Park	California	7563.898	3	loop	 views	 wild-flowers	
Death Valley Natural Bridge Road	Death Valley National Park	California	6920.162	1	out and back	 kid-friendly	 views	 wild-flowers
Roaring River Falls Trail	Kings Canyon National Park	California	482.802	1	out and back	 kid-friendly	 partially-paved	 waterfall
Hidden Beach and False Klamath Rock	Redwood National Park	California	12230.984	3	out and back	 dogs-no	 forest	 views
Grizzly Falls	Kings Canyon National Park	California	160.934	1	out and back	 forest	 kid-friendly	 waterfall
Darwin Falls Trail via Old Toll Road	Death Valley National Park	California	3057.746	1	out and back	 kid-friendly	 views	 waterfall
Smugglers Cove Trail	Channel Islands National Park	California	12391.918	3	out and back	 dogs-no	 views	 wild-flowers
Balconies Trail	Pinnacles National Park	California	13196.588	3	loop	 dogs-no	 views	 wild-flowers
Grizzly Giant Loop Trail	Yosemite National Park	California	3218.68	1	loop	 forest	 historic-site	 kid-friendly
Sawtooth Pass Trail	Sequoia National Park	California	20438.618	5	out and back	 forest	 views	 wild-flowers
Kibbie Lake Trail	Yosemite National Park	California	21082.354	5	loop	 dogs-no	 forest	 lake
Gaylor Lakes Trail	Yosemite National Park	California	5632.69	5	out and back	 forest	 historic-site	 lake
Juniper Canyon Trail to High Peaks	Pinnacles National Park	California	5793.624	5	loop	 forest	 river	 views
Wall Street Mill Trail	Joshua Tree National Park	California	3862.416	1	out and back	 kid-friendly	 views	 wild-flowers
Eagle View Trail	Sequoia National Park	California	2414.01	3	out and back	 forest	 views	 wild-flowers
Dewey Point Trail	Yosemite National Park	California	12070.05	3	loop	 forest	 views	 wild-flowers
Gower Gulch Loop Trail	Death Valley National Park	California	6759.228	3	loop	 kid-friendly	 views	
Desolation Canyon Trail	Death Valley National Park	California	5793.624	3	out and back	 views	 wild-flowers	 wildlife
Redwood Creek Trail	Redwood National Park	California	25105.704	3	out and back	 forest	 river	
John Muir Trail in Kings Canyon	Kings Canyon National Park	California	134701.758	7	point to point	 forest	 lake	 hot-springs
Snow Creek Falls Trail	Yosemite National Park	California	32508.668	5	out and back	 forest	 views	 waterfall
May Lake High Sierra Camp from Tioga Pass Road	Yosemite National Park	California	10299.776	3	out and back	 forest	 lake	 views
Black Rock Canyon Trail to Warren Peak	Joshua Tree National Park	California	8046.7	5	out and back	 views		
Ladybug Camp Trail	Sequoia National Park	California	11587.248	3	out and back	 forest	 kid-friendly	 river
El Capitan Loop	Yosemite National Park	California	34600.81	7	loop	 river	 views	 waterfall
Artist Point Trail	Yosemite National Park	California	3701.482	3	out and back	 forest	 views	 wild-flowers
Franklin Lakes Trail	Sequoia National Park	California	18024.608	5	out and back	 forest	 lake	 river
Grand Canyon of the Tuolumne	Yosemite National Park	California	92858.918	3	loop	 forest	 lake	 river
Keys View Loop to Inspiration Point Trail	Joshua Tree National Park	California	1931.208	1	loop	 kid-friendly	 views	 wild-flowers
Young Lakes Trail Loop	Yosemite National Park	California	27680.648	3	loop	 forest	 lake	 views
May Lake	Yosemite National Park	California	4506.152	3	out and back	 forest	 lake	 kid-friendly
Elizabeth Lake Trail	Yosemite National Park	California	7885.766	3	out and back	 lake	 kid-friendly	 river
Hetch Hetchy Loop via Lake Vernon	Yosemite National Park	California	41520.972	5	loop	 forest	 lake	 river
North View and Maze Trails	Joshua Tree National Park	California	9495.106	3	loop	 forest	 views	 wild-flowers
Panorama Trail to Little Yosemite Valley	Yosemite National Park	California	33796.14	5	out and back	 forest	 river	 views
Big Stump Loop Trail	Kings Canyon National Park	California	2896.812	1	loop	 kid-friendly	 wild-flowers	
Balconies Cave Trail	Pinnacles National Park	California	4184.284	3	out and back	 dogs-no	 kid-friendly	 views
Sunrise Lakes Trail	Yosemite National Park	California	15127.796	5	out and back	 forest	 lake	 views
Eagle Peak Trail	Yosemite National Park	California	23013.562	5	out and back	 forest	 views	 wild-flowers
Tuolumne Meadows to Yosemite Valley Trail	Yosemite National Park	California	43774.048	3	point to point	 forest	 views	 wild-flowers
Chaos Crags Trail	Lassen Volcanic National Park	California	6437.36	3	out and back	 forest	 lake	 river
Lyell Canyon and Vogelsang Loop Trail	Yosemite National Park	California	31543.064	7	loop	 forest	 lake	 river
Lower Chilnualna Falls Trail	Yosemite National Park	California	965.604	3	out and back	 forest	 kid-friendly	 river
Scorpion Bay to Cavern Point Loop	Channel Islands National Park	California	2574.944	1	loop	 cave	 dogs-no	 historic-site
Berdoo Canyon	Joshua Tree National Park	California	39106.962	3	point to point	 views		
Artists Drive	Death Valley National Park	California	15610.598	1	point to point	 paved	 views	 wild-flowers
Mono Pass Trail	Yosemite National Park	California	17380.872	3	out and back	 forest	 lake	 river
Balconies Trail to Machete Ridge	Pinnacles National Park	California	2253.076	1	out and back	 kid-friendly		
Ostrander Lake Trail	Yosemite National Park	California	19151.146	3	out and back	 forest	 lake	 kid-friendly
Tharps Log Trail	Sequoia National Park	California	3379.614	3	out and back	 forest	 views	 wild-flowers
Pohono Trail Glacier Point to Inspiration Point	Yosemite National Park	California	19312.08	3	point to point	 forest	 views	 wild-flowers
High View Nature Trail	Joshua Tree National Park	California	2092.142	3	loop	 kid-friendly	 views	 wild-flowers
Yosemite Valley to Tuolumne Meadows Trail	Yosemite National Park	California	34761.744	3	point to point	 forest	 views	 wild-flowers
Buena Vista Trail	Kings Canyon National Park	California	3218.68	1	out and back	 kid-friendly	 views	 wild-flowers
Four Mile Trail to Panorama Trail Loop	Yosemite National Park	California	26232.242	7	loop	 views	 wild-flowers	 wildlife
Cluster Lakes Loop Trail	Lassen Volcanic National Park	California	16737.136	3	loop	 forest	 lake	 views
Lodgepole and Willow Meadow	Sequoia National Park	California	5471.756	1	out and back	 forest	 views	 wild-flowers
Swinging Bridge Trail	Yosemite National Park	California	1931.208	1	out and back	 forest	 kid-friendly	 river
Rancheria Falls Trail	Yosemite National Park	California	19151.146	3	out and back	 forest	 river	 views
Boiling Springs Lake Loop Trail	Lassen Volcanic National Park	California	3701.482	1	loop	 lake	 kid-friendly	 river
Joshua Tree National Park Geology OHV Tour Road	Joshua Tree National Park	California	27519.714	3	loop	 wild-flowers	 wildlife	
Nine Lakes Basin Loop Trail	Sequoia National Park	California	91732.38	5	loop	 forest	 lake	 river
Cold Boiling Lake Trail to Bumpass Hell Trail	Lassen Volcanic National Park	California	8690.436	3	out and back	 forest	 lake	 hot-springs
Roads End to the Bailey Bridge	Kings Canyon National Park	California	7081.096	1	loop	 forest	 kid-friendly	 views
Yosemite Grand Tour	Yosemite National Park	California	24301.034	5	loop	 river	 views	 waterfall
Wawona Meadow Loop Trail	Yosemite National Park	California	5793.624	1	loop	 forest	 kid-friendly	 views
Merced Grove Trail	Yosemite National Park	California	6598.294	1	out and back	 forest	 kid-friendly	 views
West Valley Loop Trail	Yosemite National Park	California	10621.644	1	loop	 forest	 kid-friendly	 river
High Peaks and Bear Gulch Loop Trail	Pinnacles National Park	California	12391.918	5	loop	 dogs-no	 views	 wild-flowers
Desert Queen Mine and Eagle Cliff Boulder House	Joshua Tree National Park	California	5471.756	1	loop	 dogs-no	 kid-friendly	 views
Bearpaw Meadow to Redwood Meadow Trail	Sequoia National Park	California	33474.272	3	out and back	 forest	 river	 views
Cap Rock and Gram Parsons Nature Trail	Joshua Tree National Park	California	1126.538	1	loop	 dogs-no	 kid-friendly	 strollers
Sunset Rock	Sequoia National Park	California	3218.68	1	out and back	 forest	 views	 wild-flowers
Devils Golf Course	Death Valley National Park	California	4184.284	1	out and back	 kid-friendly	 views	 wild-flowers
May Lake from Sunrise Lakes Trailhead	Yosemite National Park	California	10943.512	3	out and back	 forest	 lake	 views
Paradise Creek Trail	Sequoia National Park	California	8851.37	1	out and back	 kid-friendly		
Artists Palette	Death Valley National Park	California	643.736	1	out and back	 views		
North Grove Loop Trail	Kings Canyon National Park	California	4506.152	1	loop	 forest	 kid-friendly	 views
Tuolumne Meadow to Cathedral Pass	Yosemite National Park	California	12874.72	3	out and back	 lake	 kid-friendly	 views
